"visit_date","air_store_id","visitors","air_area_name.x","latitude.x","longitude.x","day_of_week.x","holiday_flg.x","air_genre_name.y","air_area_name.y","day_of_week.y"
2016-10-28,"air_789466e488705c93",20,"Fukuoka-ken Kurume-shi Jonanmachi",33.3192865,130.5083735,"Friday",0,"Izakaya","Fukuoka-ken Kurume-shi Jonanmachi","Friday"
2016-10-28,"air_7ef9a5ea5c8fe39f",16,"Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819,"Friday",0,"Dining bar","Hokkaido Asahikawa-shi 6 Jodori","Friday"
2016-10-28,"air_8093d0b565e9dbdf",45,"Tokyo-to Chuo-ku Ginza",35.6721142,139.7708253,"Friday",0,"Yakiniku/Korean food","Tokyo-to Chuo-ku Ginza","Friday"
2016-10-28,"air_831658500aa7c846",46,"Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951,"Friday",0,"Italian/French","Tokyo-to Chiyoda-ku Kudanminami","Friday"
2016-10-28,"air_84f6876ff7e83ae7",37,"Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783,"Friday",0,"Japanese food","Fukuoka-ken Fukuoka-shi Hakata Ekimae","Friday"
2016-10-28,"air_8f3b563416efc6ad",18,"Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494,"Friday",0,"Izakaya","Tokyo-to Shinjuku-ku Kabukicho","Friday"
2016-10-28,"air_90213bcae4afa274",40,"Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494,"Friday",0,"Creative cuisine","Tokyo-to Shinjuku-ku Kabukicho","Friday"
2016-10-28,"air_9241121af22ff1d6",43,"Tokyo-to Katsushika-ku Tateishi",35.7435748,139.8471797,"Friday",0,"Izakaya","Tokyo-to Katsushika-ku Tateishi","Friday"
2016-10-28,"air_947eb2cae4f3e8f2",33,"Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783,"Friday",0,"Izakaya","Fukuoka-ken Fukuoka-shi Hakata Ekimae","Friday"
2016-10-28,"air_96005f79124e12bf",31,"Osaka-fu Osaka-shi Nanbasennichimae",34.6647437,135.5034436,"Friday",0,"Izakaya","Osaka-fu Osaka-shi Nanbasennichimae","Friday"
2016-10-28,"air_96743eee94114261",30,"Niigata-ken Niigata-shi Gakkochodori 1 Bancho",37.9163674,139.0363265,"Friday",0,"Japanese food","Niigata-ken Niigata-shi Gakkochodori 1 Bancho","Friday"
2016-10-28,"air_a24bf50c3e90d583",18,"Shizuoka-ken Hamamatsu-shi Motoshirocho",34.7108955,137.7259397,"Friday",0,"Dining bar","Shizuoka-ken Hamamatsu-shi Motoshirocho","Friday"
2016-10-28,"air_ade6e836ffd1da64",22,"Fukuoka-ken Kitakyushu-shi Otemachi",33.8808817,130.8734191,"Friday",0,"Dining bar","Fukuoka-ken Kitakyushu-shi Otemachi","Friday"
2016-10-28,"air_af63df35857b16e6",32,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Friday",0,"Izakaya","Fukuoka-ken Fukuoka-shi Daimyo","Friday"
2016-10-28,"air_b2d97bd2337c5ba7",49,"Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956,"Friday",0,"Izakaya","Tokyo-to Taito-ku Higashiueno","Friday"
2016-10-28,"air_bcce1ea4350b7b72",24,"Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783,"Friday",0,"Izakaya","Fukuoka-ken Fukuoka-shi Hakata Ekimae","Friday"
2016-10-28,"air_c47aa7493b15f297",47,"Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176,"Friday",0,"Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi","Friday"
2016-10-28,"air_c6a164dd4060e960",27,"Osaka-fu Osaka-shi Ogimachi",34.7053617,135.5100252,"Friday",0,"Dining bar","Osaka-fu Osaka-shi Ogimachi","Friday"
2016-10-28,"air_c73d319ffabf287a",18,"Hyogo-ken Kobe-shi Kumoidori",34.6951242,135.1978525,"Friday",0,"Yakiniku/Korean food","Hyogo-ken Kobe-shi Kumoidori","Friday"
2016-10-28,"air_c759b6abeb552160",23,"Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819,"Friday",0,"Bar/Cocktail","Hokkaido Asahikawa-shi 6 Jodori","Friday"
2016-10-28,"air_cb7467aed805e7fe",32,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Friday",0,"Izakaya","Fukuoka-ken Fukuoka-shi Daimyo","Friday"
2016-10-28,"air_d00161e19f08290b",31,"Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494,"Friday",0,"Dining bar","Tokyo-to Shinjuku-ku Kabukicho","Friday"
2016-10-28,"air_db1233ad855b34d5",32,"Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819,"Friday",0,"Izakaya","Hokkaido Asahikawa-shi 6 Jodori","Friday"
2016-10-28,"air_db80363d35f10926",3,"Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819,"Friday",0,"Dining bar","Hokkaido Asahikawa-shi 6 Jodori","Friday"
2016-10-28,"air_de88770300008624",16,"Niigata-ken Niigata-shi Gakkochodori 1 Bancho",37.9163674,139.0363265,"Friday",0,"Izakaya","Niigata-ken Niigata-shi Gakkochodori 1 Bancho","Friday"
2016-10-28,"air_e657ca554b0c008c",19,"Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176,"Friday",0,"Dining bar","Hiroshima-ken Hiroshima-shi Kokutaijimachi","Friday"
2016-10-28,"air_e89735e80d614a7e",47,"Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951,"Friday",0,"Izakaya","Tokyo-to Chiyoda-ku Kudanminami","Friday"
2016-10-28,"air_ef789667e2e6fe96",54,"Tokyo-to Machida-shi Morino",35.546631,139.4386186,"Friday",0,"Dining bar","Tokyo-to Machida-shi Morino","Friday"
2016-10-28,"air_fcd4492c83f1c6b9",24,"Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506,"Friday",0,"Dining bar","Tokyo-to Shibuya-ku Shibuya","Friday"
2016-10-28,"air_fea5dc9594450608",23,"Shizuoka-ken Hamamatsu-shi Motoshirocho",34.7108955,137.7259397,"Friday",0,"Other","Shizuoka-ken Hamamatsu-shi Motoshirocho","Friday"
2016-10-29,"air_04cae7c1bc9b2a0b",34,"Hokkaido Sapporo-shi Kotoni 2 Jo",43.0744699,141.3008887,"Saturday",0,"Izakaya","Hokkaido Sapporo-shi Kotoni 2 Jo","Saturday"
2016-10-29,"air_066f0221b8a4d533",25,"Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783,"Saturday",0,"Izakaya","Fukuoka-ken Fukuoka-shi Hakata Ekimae","Saturday"
2016-10-29,"air_0a74a5408a0b8642",46,"Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556,"Saturday",0,"Western food","Hokkaido Sapporo-shi Minami 3 Jonishi","Saturday"
2016-10-29,"air_25c583983246b7b0",69,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Saturday",0,"Dining bar","Fukuoka-ken Fukuoka-shi Daimyo","Saturday"
2016-10-29,"air_2aab19554f91ff82",15,"Tokyo-to Chuo-ku Ginza",35.6721142,139.7708253,"Saturday",0,"Yakiniku/Korean food","Tokyo-to Chuo-ku Ginza","Saturday"
2016-10-29,"air_2b8b29ddfd35018e",31,"Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176,"Saturday",0,"Okonomiyaki/Monja/Teppanyaki","Hiroshima-ken Hiroshima-shi Kokutaijimachi","Saturday"
2016-10-29,"air_2cee51fa6fdf6c0d",50,"Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506,"Saturday",0,"Western food","Tokyo-to Shibuya-ku Shibuya","Saturday"
2016-10-29,"air_2fc478dc9f0a6b31",20,"Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556,"Saturday",0,"Yakiniku/Korean food","Hokkaido Sapporo-shi Minami 3 Jonishi","Saturday"
2016-10-29,"air_32460819c7600037",25,"Osaka-fu Osaka-shi Shinmachi",34.6762311,135.4860587,"Saturday",0,"Dining bar","Osaka-fu Osaka-shi Shinmachi","Saturday"
2016-10-29,"air_324f7c39a8410e7c",34,"Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike",34.7569503,134.8411775,"Saturday",0,"Izakaya","Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike","Saturday"
2016-10-29,"air_375a5241615b5e22",17,"Miyagi-ken Sendai-shi Kamisugi",38.2690761,140.8704029,"Saturday",0,"Dining bar","Miyagi-ken Sendai-shi Kamisugi","Saturday"
2016-10-29,"air_3e6cea17a9d2c0f1",30,"Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike",34.7569503,134.8411775,"Saturday",0,"Izakaya","Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike","Saturday"
2016-10-29,"air_3e93f3c81008696d",42,"Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176,"Saturday",0,"Okonomiyaki/Monja/Teppanyaki","Hiroshima-ken Hiroshima-shi Kokutaijimachi","Saturday"
2016-10-29,"air_42c9aa6d617c5057",59,"Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike",34.7569503,134.8411775,"Saturday",0,"Italian/French","Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike","Saturday"
2016-10-29,"air_42d41eb58cad170e",43,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Saturday",0,"Yakiniku/Korean food","Fukuoka-ken Fukuoka-shi Daimyo","Saturday"
2016-10-29,"air_465bddfed3353b23",110,"Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506,"Saturday",0,"Dining bar","Tokyo-to Shibuya-ku Shibuya","Saturday"
2016-10-29,"air_48f4da6223571da4",30,"Tokyo-to Tachikawa-shi Izumicho",35.7140142,139.4078431,"Saturday",0,"Italian/French","Tokyo-to Tachikawa-shi Izumicho","Saturday"
2016-10-29,"air_4c727b55acdee495",16,"Hyogo-ken Himeji-shi Yasuda",34.815149,134.6853528,"Saturday",0,"Creative cuisine","Hyogo-ken Himeji-shi Yasuda","Saturday"
2016-10-29,"air_54d6c25d33f5260e",36,"Fukuoka-ken Fukuoka-shi Shiobaru",33.5615691,130.4264283,"Saturday",0,"Izakaya","Fukuoka-ken Fukuoka-shi Shiobaru","Saturday"
2016-10-29,"air_55c3627912b9c849",34,"Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783,"Saturday",0,"Italian/French","Fukuoka-ken Fukuoka-shi Hakata Ekimae","Saturday"
2016-10-29,"air_5a9a6cbeeb434c08",23,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Saturday",0,"Izakaya","Fukuoka-ken Fukuoka-shi Daimyo","Saturday"
2016-10-29,"air_5acc13d655a6e8b2",18,"Tokyo-to Katsushika-ku Tateishi",35.7435748,139.8471797,"Saturday",0,"Izakaya","Tokyo-to Katsushika-ku Tateishi","Saturday"
2016-10-29,"air_5c7489c9ec755e2d",20,"Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819,"Saturday",0,"Bar/Cocktail","Hokkaido Asahikawa-shi 6 Jodori","Saturday"
2016-10-29,"air_5d7c744c3a2ef624",28,"Hyogo-ken Himeji-shi Yasuda",34.815149,134.6853528,"Saturday",0,"Izakaya","Hyogo-ken Himeji-shi Yasuda","Saturday"
2016-10-29,"air_5f6fa1b897fe80d5",45,"Shizuoka-ken Shizuoka-shi Otemachi",34.9751398,138.3832429,"Saturday",0,"Izakaya","Shizuoka-ken Shizuoka-shi Otemachi","Saturday"
2016-10-29,"air_638c35eb25e53eea",49,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Saturday",0,"Italian/French","Fukuoka-ken Fukuoka-shi Daimyo","Saturday"
2016-10-29,"air_63b13c56b7201bd9",12,"Fukuoka-ken Fukuoka-shi Daimyo",33.5869938,130.3948938,"Saturday",0,"Cafe/Sweets","Fukuoka-ken Fukuoka-shi Daimyo","Saturday"
2016-10-29,"air_646b93e336f0dded",6,"Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176,"Saturday",0,"Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi","Saturday"
2016-10-29,"air_6607fe3671242ce3",50,"Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614,"Saturday",0,"Izakaya","Tokyo-to Chuo-ku Tsukiji","Saturday"
2016-10-29,"air_683371d9baabf410",23,"Hyogo-ken Himeji-shi Yasuda",34.815149,134.6853528,"Saturday",0,"Japanese food","Hyogo-ken Himeji-shi Yasuda","Saturday"
2016-10-29,"air_6b15edd1b4fbb96a",42,"Shizuoka-ken Hamamatsu-shi Motoshirocho",34.7108955,137.7259397,"Saturday",0,"Italian/French","Shizuoka-ken Hamamatsu-shi Motoshirocho","Saturday"
2016-10-29,"air_6b2268863b14a2af",19,"Tokyo-to Tachikawa-shi Izumicho",35.7140142,139.4078431,"Saturday",0,"Italian/French","Tokyo-to Tachikawa-shi Izumicho","Saturday"
2016-10-29,"air_754ae581ad80cc9f",11,"Niigata-ken Niigata-shi Teraohigashi",37.8742227,138.9719402,"Saturday",0,"Izakaya","Niigata-ken Niigata-shi Teraohigashi","Saturday"
2016-10-29,"air_831658500aa7c846",24,"Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951,"Saturday",0,"Italian/French","Tokyo-to Chiyoda-ku Kudanminami","Saturday"
2016-10-29,"air_84f6876ff7e83ae7",18,"Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783,"Saturday",0,"Japanese food","Fukuoka-ken Fukuoka-shi Hakata Ekimae","Saturday"
2016-10-29,"air_89e7328af22efe74",81,"Shizuoka-ken Hamamatsu-shi Motoshirocho",34.7108955,137.7259397,"Saturday",0,"Cafe/Sweets","Shizuoka-ken Hamamatsu-shi Motoshirocho","Saturday"
2016-10-29,"air_8cc350fd70ee0757",38,"Hyogo-ken Amagasaki-shi Higashinanamatsucho",34.7337339,135.4063757,"Saturday",0,"Izakaya","Hyogo-ken Amagasaki-shi Higashinanamatsucho","Saturday"
2016-10-29,"air_8f3b563416efc6ad",20,"Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494,"Saturday",0,"Izakaya","Tokyo-to Shinjuku-ku Kabukicho","Saturday"
2016-10-29,"air_9241121af22ff1d6",60,"Tokyo-to Katsushika-ku Tateishi",35.7435748,139.8471797,"Saturday",0,"Izakaya","Tokyo-to Katsushika-ku Tateishi","Saturday"
2016-10-29,"air_938ef91ecdde6878",23,"Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506,"Saturday",0,"Italian/French","Tokyo-to Shibuya-ku Shibuya","Saturday"
2016-10-29,"air_96005f79124e12bf",15,"Osaka-fu Osaka-shi Nanbasennichimae",34.6647437,135.5034436,"Saturday",0,"Izakaya","Osaka-fu Osaka-shi Nanbasennichimae","Saturday"
2016-10-29,"air_96743eee94114261",16,"Niigata-ken Niigata-shi Gakkochodori 1 Bancho",37.9163674,139.0363265,"Saturday",0,"Japanese food","Niigata-ken Niigata-shi Gakkochodori 1 Bancho","Saturday"
2016-10-29,"air_968d72c12eed09f0",22,"Tokyo-to Minato-ku Akasaka",35.6749184,139.736775,"Saturday",0,"Italian/French","Tokyo-to Minato-ku Akasaka","Saturday"
2016-10-29,"air_97159fc4e90053fe",22,"Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176,"Saturday",0,"Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi","Saturday"
2016-10-29,"air_a24bf50c3e90d583",42,"Shizuoka-ken Hamamatsu-shi Motoshirocho",34.7108955,137.7259397,"Saturday",0,"Dining bar","Shizuoka-ken Hamamatsu-shi Motoshirocho","Saturday"
2016-10-29,"air_a546cbf478a8b6e4",45,"Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556,"Saturday",0,"Yakiniku/Korean food","Hokkaido Sapporo-shi Minami 3 Jonishi","Saturday"
2016-10-29,"air_ade6e836ffd1da64",8,"Fukuoka-ken Kitakyushu-shi Otemachi",33.8808817,130.8734191,"Saturday",0,"Dining bar","Fukuoka-ken Kitakyushu-shi Otemachi","Saturday"
2016-10-29,"air_af63df35857b16e6",30,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Saturday",0,"Izakaya","Fukuoka-ken Fukuoka-shi Daimyo","Saturday"
2016-10-29,"air_b2d97bd2337c5ba7",41,"Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956,"Saturday",0,"Izakaya","Tokyo-to Taito-ku Higashiueno","Saturday"
2016-10-29,"air_b4f32bcc399da2b9",58,"Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176,"Saturday",0,"Dining bar","Hiroshima-ken Hiroshima-shi Kokutaijimachi","Saturday"
2016-10-29,"air_bcce1ea4350b7b72",25,"Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783,"Saturday",0,"Izakaya","Fukuoka-ken Fukuoka-shi Hakata Ekimae","Saturday"
2016-10-29,"air_c225148c0fcc5c72",43,"Hyogo-ken Kobe-shi Kumoidori",34.6951242,135.1978525,"Saturday",0,"Cafe/Sweets","Hyogo-ken Kobe-shi Kumoidori","Saturday"
2016-10-29,"air_c47aa7493b15f297",30,"Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176,"Saturday",0,"Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi","Saturday"
2016-10-29,"air_c6a164dd4060e960",38,"Osaka-fu Osaka-shi Ogimachi",34.7053617,135.5100252,"Saturday",0,"Dining bar","Osaka-fu Osaka-shi Ogimachi","Saturday"
2016-10-29,"air_c73d319ffabf287a",26,"Hyogo-ken Kobe-shi Kumoidori",34.6951242,135.1978525,"Saturday",0,"Yakiniku/Korean food","Hyogo-ken Kobe-shi Kumoidori","Saturday"
2016-10-29,"air_db1233ad855b34d5",48,"Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819,"Saturday",0,"Izakaya","Hokkaido Asahikawa-shi 6 Jodori","Saturday"
2016-10-29,"air_db80363d35f10926",86,"Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819,"Saturday",0,"Dining bar","Hokkaido Asahikawa-shi 6 Jodori","Saturday"
2016-10-29,"air_de88770300008624",62,"Niigata-ken Niigata-shi Gakkochodori 1 Bancho",37.9163674,139.0363265,"Saturday",0,"Izakaya","Niigata-ken Niigata-shi Gakkochodori 1 Bancho","Saturday"
2016-10-29,"air_e270aff84ac7e4c8",32,"Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176,"Saturday",0,"Okonomiyaki/Monja/Teppanyaki","Hiroshima-ken Hiroshima-shi Kokutaijimachi","Saturday"
2016-10-29,"air_e657ca554b0c008c",52,"Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176,"Saturday",0,"Dining bar","Hiroshima-ken Hiroshima-shi Kokutaijimachi","Saturday"
2016-10-29,"air_ee3ba9af184c6c82",10,"Niigata-ken Niigata-shi Gakkochodori 1 Bancho",37.9163674,139.0363265,"Saturday",0,"Izakaya","Niigata-ken Niigata-shi Gakkochodori 1 Bancho","Saturday"
2016-10-29,"air_f0fb0975bdc2cdf9",17,"Hiroshima-ken Fukuyama-shi Higashisakuramachi",34.4858993,133.3623127,"Saturday",0,"Izakaya","Hiroshima-ken Fukuyama-shi Higashisakuramachi","Saturday"
2016-10-29,"air_f180301886c21375",21,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Saturday",0,"Yakiniku/Korean food","Fukuoka-ken Fukuoka-shi Daimyo","Saturday"
2016-10-29,"air_f690c42545146e0a",13,"Hokkaido Sapporo-shi Minami 3 Jonishi",43.0568187,141.3539573,"Saturday",0,"Japanese food","Hokkaido Sapporo-shi Minami 3 Jonishi","Saturday"
2016-10-29,"air_fc477473134e9ae5",41,"Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556,"Saturday",0,"Bar/Cocktail","Hokkaido Sapporo-shi Minami 3 Jonishi","Saturday"
2016-10-29,"air_fcd4492c83f1c6b9",43,"Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506,"Saturday",0,"Dining bar","Tokyo-to Shibuya-ku Shibuya","Saturday"
2016-10-30,"air_04cae7c1bc9b2a0b",26,"Hokkaido Sapporo-shi Kotoni 2 Jo",43.0744699,141.3008887,"Sunday",0,"Izakaya","Hokkaido Sapporo-shi Kotoni 2 Jo","Sunday"
2016-10-30,"air_082908692355165e",12,"Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494,"Sunday",0,"Italian/French","Tokyo-to Shinjuku-ku Kabukicho","Sunday"
2016-10-30,"air_08cb3c4ee6cd6a22",13,"Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike",34.7569503,134.8411775,"Sunday",0,"Izakaya","Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike","Sunday"
2016-10-30,"air_324f7c39a8410e7c",17,"Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike",34.7569503,134.8411775,"Sunday",0,"Izakaya","Hyogo-ken Kakogawa-shi Kakogawacho Kitazaike","Sunday"
2016-10-30,"air_37189c92b6c761ec",33,"Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819,"Sunday",0,"Bar/Cocktail","Hokkaido Asahikawa-shi 6 Jodori","Sunday"
2016-10-30,"air_42d41eb58cad170e",40,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Sunday",0,"Yakiniku/Korean food","Fukuoka-ken Fukuoka-shi Daimyo","Sunday"
2016-10-30,"air_4c727b55acdee495",23,"Hyogo-ken Himeji-shi Yasuda",34.815149,134.6853528,"Sunday",0,"Creative cuisine","Hyogo-ken Himeji-shi Yasuda","Sunday"
2016-10-30,"air_5e70fe82f9e4fab6",12,"Osaka-fu Osaka-shi Kyutaromachi",34.6812614,135.5098009,"Sunday",0,"Yakiniku/Korean food","Osaka-fu Osaka-shi Kyutaromachi","Sunday"
2016-10-30,"air_63b13c56b7201bd9",9,"Fukuoka-ken Fukuoka-shi Daimyo",33.5869938,130.3948938,"Sunday",0,"Cafe/Sweets","Fukuoka-ken Fukuoka-shi Daimyo","Sunday"
2016-10-30,"air_683371d9baabf410",51,"Hyogo-ken Himeji-shi Yasuda",34.815149,134.6853528,"Sunday",0,"Japanese food","Hyogo-ken Himeji-shi Yasuda","Sunday"
2016-10-30,"air_6b15edd1b4fbb96a",43,"Shizuoka-ken Hamamatsu-shi Motoshirocho",34.7108955,137.7259397,"Sunday",0,"Italian/French","Shizuoka-ken Hamamatsu-shi Motoshirocho","Sunday"
2016-10-30,"air_754ae581ad80cc9f",12,"Niigata-ken Niigata-shi Teraohigashi",37.8742227,138.9719402,"Sunday",0,"Izakaya","Niigata-ken Niigata-shi Teraohigashi","Sunday"
2016-10-30,"air_7ef9a5ea5c8fe39f",21,"Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819,"Sunday",0,"Dining bar","Hokkaido Asahikawa-shi 6 Jodori","Sunday"
2016-10-30,"air_84f6876ff7e83ae7",32,"Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783,"Sunday",0,"Japanese food","Fukuoka-ken Fukuoka-shi Hakata Ekimae","Sunday"
2016-10-30,"air_89e7328af22efe74",62,"Shizuoka-ken Hamamatsu-shi Motoshirocho",34.7108955,137.7259397,"Sunday",0,"Cafe/Sweets","Shizuoka-ken Hamamatsu-shi Motoshirocho","Sunday"
2016-10-30,"air_8f3b563416efc6ad",16,"Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494,"Sunday",0,"Izakaya","Tokyo-to Shinjuku-ku Kabukicho","Sunday"
2016-10-30,"air_a546cbf478a8b6e4",23,"Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556,"Sunday",0,"Yakiniku/Korean food","Hokkaido Sapporo-shi Minami 3 Jonishi","Sunday"
2016-10-30,"air_b2d97bd2337c5ba7",52,"Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956,"Sunday",0,"Izakaya","Tokyo-to Taito-ku Higashiueno","Sunday"
2016-10-30,"air_b4f32bcc399da2b9",35,"Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176,"Sunday",0,"Dining bar","Hiroshima-ken Hiroshima-shi Kokutaijimachi","Sunday"
2016-10-30,"air_bb09595bab7d5cfb",34,"Niigata-ken Niigata-shi Teraohigashi",37.8742227,138.9719402,"Sunday",0,"Izakaya","Niigata-ken Niigata-shi Teraohigashi","Sunday"
2016-10-30,"air_db4b38ebe7a7ceff",28,"Osaka-fu Osaka-shi Shinmachi",34.6762311,135.4860587,"Sunday",0,"Dining bar","Osaka-fu Osaka-shi Shinmachi","Sunday"
2016-10-30,"air_db80363d35f10926",34,"Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819,"Sunday",0,"Dining bar","Hokkaido Asahikawa-shi 6 Jodori","Sunday"
2016-10-30,"air_f0fb0975bdc2cdf9",9,"Hiroshima-ken Fukuyama-shi Higashisakuramachi",34.4858993,133.3623127,"Sunday",0,"Izakaya","Hiroshima-ken Fukuyama-shi Higashisakuramachi","Sunday"
2016-10-30,"air_f180301886c21375",6,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Sunday",0,"Yakiniku/Korean food","Fukuoka-ken Fukuoka-shi Daimyo","Sunday"
2016-10-31,"air_00a91d42b08b08d9",26,"Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951,"Monday",0,"Italian/French","Tokyo-to Chiyoda-ku Kudanminami","Monday"
2016-10-31,"air_04cae7c1bc9b2a0b",27,"Hokkaido Sapporo-shi Kotoni 2 Jo",43.0744699,141.3008887,"Monday",0,"Izakaya","Hokkaido Sapporo-shi Kotoni 2 Jo","Monday"
2016-10-31,"air_0a74a5408a0b8642",17,"Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556,"Monday",0,"Western food","Hokkaido Sapporo-shi Minami 3 Jonishi","Monday"
2016-10-31,"air_28064154614b2e6c",11,"Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494,"Monday",0,"Izakaya","Tokyo-to Shinjuku-ku Kabukicho","Monday"
2016-10-31,"air_2cee51fa6fdf6c0d",12,"Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506,"Monday",0,"Western food","Tokyo-to Shibuya-ku Shibuya","Monday"
2016-10-31,"air_37189c92b6c761ec",11,"Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819,"Monday",0,"Bar/Cocktail","Hokkaido Asahikawa-shi 6 Jodori","Monday"
2016-10-31,"air_3c938075889fc059",72,"Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134,"Monday",0,"Japanese food","Fukuoka-ken Fukuoka-shi Daimyo","Monday"
2016-10-31,"air_465bddfed3353b23",62,"Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506,"Monday",0,"Dining bar","Tokyo-to Shibuya-ku Shibuya","Monday"
2016-10-31,"air_4c727b55acdee495",11,"Hyogo-ken Himeji-shi Yasuda",34.815149,134.6853528,"Monday",0,"Creative cuisine","Hyogo-ken Himeji-shi Yasuda","Monday"
2016-10-31,"air_54d6c25d33f5260e",31,"Fukuoka-ken Fukuoka-shi Shiobaru",33.5615691,130.4264283,"Monday",0,"Izakaya","Fukuoka-ken Fukuoka-shi Shiobaru","Monday"
